"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"103"	"@baym The Botanist at the Fairmont Pacific Rim! Come visit! Bring carp."	FALSE	2	"baym"	2017-12-29 05:47:36	FALSE	"946617064256692224"	"946618684771934208"	"15639858"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"104"	"@WhySharksMatter The Botanist at the Fairmont Pacific Rim! Mere minutes from your domicile! Let me know if you want… https://t.co/6srsGb4Igw"	FALSE	0	"WhySharksMatter"	2017-12-29 05:47:08	TRUE	"946617059026255872"	"946618567335612416"	"66182591"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"105"	"@David_Moscrop The Botanist! Fairmont Pacific Rim! This place is a fine cocktail emporium and the man in the lobby… https://t.co/8fu4qACsOu"	FALSE	1	"David_Moscrop"	2017-12-29 05:46:16	TRUE	"946616741181849601"	"946618350637006848"	"330574021"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"106"	"@ziyatong It is the cleanest, sleekest, most educational bathroom I have ever had the pleasure of visiting!"	FALSE	1	"ziyatong"	2017-12-29 05:44:56	FALSE	"946615058989121536"	"946618013830094848"	"948104532"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"107"	"@chimolicious Having seen the next cocktail vessel, yes. They may have a standing order at West Elm :)"	FALSE	1	"chimolicious"	2017-12-29 05:43:46	FALSE	"946613483822387200"	"946617720690188288"	"29287582"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"108"	"And this one came in a terrarium full of moss. https://t.co/ZvINxSfG05"	FALSE	2	"jennifergardy"	2017-12-29 05:33:53	FALSE	"946591723546861569"	"946615233421893633"	"20478716"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"109"	"@ziyatong It’s so lovely! And the bathroom plays nature facts over the speakers."	FALSE	1	"ziyatong"	2017-12-29 05:32:32	FALSE	"946602458071031808"	"946614893276422144"	"948104532"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"110"	"@benlai The Botanist at the Fairmont Pacific Rim! :)"	FALSE	0	"benlai"	2017-12-29 04:12:43	FALSE	"946593485187989504"	"946594807996018688"	"2059731"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"111"	"@baym @arambaut @EvolveDotZoo @pathogenomenick @BillHanage PUT A BIRD ON IT!"	FALSE	0	"baym"	2017-12-29 04:12:27	FALSE	"946592615176253445"	"946594739230359552"	"15639858"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"112"	"This next one is in a flask stolen from a lab, I think. https://t.co/GfKYJchOtR"	FALSE	6	"jennifergardy"	2017-12-29 04:00:28	FALSE	"946586201628164096"	"946591723546861569"	"20478716"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"113"	"@arambaut @EvolveDotZoo @pathogenomenick @BillHanage And you drink out of its cloaca!"	FALSE	12	"jennifergardy"	2017-12-29 03:38:31	FALSE	"946585954642411520"	"946586201628164096"	"20478716"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	2	FALSE	FALSE	NA	NA
"114"	"@arambaut @EvolveDotZoo @pathogenomenick @BillHanage Guys - my cocktail is a bird. https://t.co/PsMzJXWAwz"	FALSE	16	"arambaut"	2017-12-29 03:37:32	FALSE	NA	"946585954642411520"	"331202983"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"115"	"@baym What? No overnight swimming? No thwarting the household’s bathing attempts?"	FALSE	3	"baym"	2017-12-27 22:56:09	FALSE	"946152314884239360"	"946152752249389056"	"15639858"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"116"	"@baym I’m extremely excited for tomorrow’s stunning-and-knifing."	FALSE	1	"baym"	2017-12-27 22:53:08	FALSE	"946144938026262529"	"946151994703560704"	"15639858"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"117"	"@surt_lab Yay!!! I’m so glad you applied :)"	FALSE	1	"surt_lab"	2017-12-24 00:27:47	FALSE	"944724290422718464"	"944726263058464768"	"155230346"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"118"	"@markowenmartin @swirlgirl31415 Ahhhhh!!! Yeah! :) I like it! One of my favourite films. High-res versions received!"	FALSE	1	"markowenmartin"	2017-12-23 22:50:59	FALSE	"944696509131456512"	"944701901290979329"	"303598509"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"119"	"@baym @markowenmartin My fabulous neighbour @CaitlinLH gifted it to us for Christmas! It looks like our guy, Danny."	FALSE	2	"baym"	2017-12-23 22:24:53	FALSE	"944685110447759360"	"944695333979766784"	"15639858"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"120"	"@markowenmartin Oh wow - I’d love the high-res versions! You can send them to jennifer.gardy@gmail.com. @swirlgirl31415 did an AMAZING job."	FALSE	0	"markowenmartin"	2017-12-23 22:23:46	FALSE	"944690606604824581"	"944695051061379072"	"303598509"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"121"	"@markowenmartin Also cookies! So many microbial cookies! Gonna share two with my adorably germ-obsessed nephews :)"	FALSE	2	"jennifergardy"	2017-12-23 21:16:57	FALSE	"944678040847638528"	"944678236717334529"	"20478716"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"122"	"2/2 @markowenmartin picked out such thoughtful #SecretSerratia gifts, including me in lux art form! And many fabulo… https://t.co/BhgIu5BrFj"	FALSE	17	NA	2017-12-23 21:16:10	TRUE	NA	"944678040847638528"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	1	FALSE	FALSE	NA	NA
"123"	"1/2 I was wondering who the lucky recipient of Doc Martin’s #SecretSerratia ������ would be AND I WENT TO THE POST OFFIC… https://t.co/ymf2wbLEpy"	FALSE	5	NA	2017-12-23 21:14:13	TRUE	NA	"944677550504083456"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"124"	"@pathogenomenick Ahhhhh, was wondering how that turned out. Poorly."	FALSE	0	"pathogenomenick"	2017-12-23 16:32:15	FALSE	"944292774827974656"	"944606591138934789"	"85906238"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"125"	"The @CDCofBC ugly sweater award being presented by @DrMtyndall. https://t.co/H242HY1AQW"	FALSE	10	NA	2017-12-21 22:47:57	FALSE	NA	"943976360942256128"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"126"	"@DrMtyndall @CDCofBC And here it is! https://t.co/jkN59JZept"	FALSE	5	"jennifergardy"	2017-12-21 22:15:40	FALSE	"943964893388062720"	"943968237632421888"	"20478716"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"127"	"My wonderful boss @DrMtyndall is reading his annual top ten album list for the @CDCofBC holiday party :) https://t.co/L8Y1obncoU"	FALSE	5	NA	2017-12-21 22:02:23	FALSE	NA	"943964893388062720"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"128"	"Yay! I finally got to hang out with @WhySharksMatter - here he is explaining some stripey black holes at… https://t.co/0JxOZf3S6A"	FALSE	13	NA	2017-12-21 06:29:52	TRUE	NA	"943730219587739648"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	3	FALSE	FALSE	NA	NA
"129"	"@MarkBusse @NerdNiteYVR Ahhhh! Didn’t know you were there! You should have come to say hi! :)"	FALSE	0	"MarkBusse"	2017-12-21 06:22:03	FALSE	"943717076627202048"	"943728253251960832"	"14967387"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"130"	"@markowenmartin @deray28 @vexedmuddler That, and I paid for special express shipping :)"	FALSE	2	"markowenmartin"	2017-12-21 01:51:08	FALSE	"943610990444167168"	"943660072076427265"	"303598509"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"131"	"@deray28 Yay!!! I have been tracking their journey :) Enjoy them! And have fun choosing your book-share buddy! ������������������"	FALSE	2	"deray28"	2017-12-21 01:50:16	FALSE	"943606473539584001"	"943659853955735552"	"101937387"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"132"	"If you're in Vancouver, come to @NerdNiteYVR tonight and I WILL SHOW YOU A SCANNING ELECTRON MICROGRAPH OF MY ACTUA… https://t.co/MWXYO4KNUO"	FALSE	59	NA	2017-12-20 19:13:03	TRUE	NA	"943559892526292992"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	15	FALSE	FALSE	NA	NA
"133"	"@WhySharksMatter At last!!! There will be beer :)"	FALSE	0	"WhySharksMatter"	2017-12-19 20:39:57	FALSE	"943187793504649217"	"943219374147506176"	"66182591"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"134"	"@markowenmartin I just put my #SecretSerratia gift in the mail too! I will be checking the tracking number and watc… https://t.co/OhUk1SC555"	FALSE	2	"markowenmartin"	2017-12-14 21:27:10	TRUE	"941125460339056640"	"941419317211435008"	"303598509"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	1	FALSE	FALSE	NA	NA
"135"	"UK TB people, or TB people who want to be in the UK on March 22, check out this fantastic event that the Royal Soci… https://t.co/BTAhMmVv34"	FALSE	6	NA	2017-12-13 15:54:14	TRUE	NA	"940973143342055425"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	7	FALSE	FALSE	NA	NA
"136"	"@rdwrt @jay_salsa @NatureRevGenet We’ll have a readcube link after the free month is up that will keep the article… https://t.co/IdvNxwa0uw"	FALSE	2	"rdwrt"	2017-11-20 07:25:02	TRUE	"932502177465208832"	"932510079315689472"	"66642602"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"137"	"@ellouis  https://t.co/Qea7kuKmlZ"	FALSE	1	"ellouis"	2017-11-19 07:20:31	FALSE	"932084018534760448"	"932146552943951873"	"18663642"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"138"	"Drunk girl to me on street just now: “I love your hat!”
Me: ������
Drunk girl: “OH you’re not wearing a hat.”
Many secon… https://t.co/geUuV6GdQL"	FALSE	91	NA	2017-11-19 03:00:14	TRUE	NA	"932081050397786112"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"139"	"Had an amazing time at #WeForSheBC today - talked to HS girls about careers in science/tech and interdisciplinarity. https://t.co/skeAT3zk2t"	FALSE	25	NA	2017-11-17 21:58:14	FALSE	NA	"931642660858642432"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	1	FALSE	FALSE	NA	NA
"140"	"@mlcotten13 Hiya Matthew! @pathogenomenick &amp; I have to do a behind-the-paper blog post for our recent paper (… https://t.co/UMaQwrPdLh"	FALSE	0	"mlcotten13"	2017-11-16 18:36:48	TRUE	NA	"931229583650668544"	"1125422545"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"141"	"Vancouver science communicators: Science Slam is looking for presenters for their Dec. 8th edition! https://t.co/fMNoBOtKxu"	FALSE	5	NA	2017-11-14 18:13:09	FALSE	NA	"930498855723941888"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	4	FALSE	FALSE	NA	NA
"142"	"@JoeBMcPhee I don’t know that I could be comfortable with sauce made from any part of a donkey.  Parts that require… https://t.co/hqikuY26jC"	FALSE	1	"JoeBMcPhee"	2017-11-14 01:35:47	TRUE	"930238123006504960"	"930247857994579968"	"94542631"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"143"	"Uhhhhhh internet, we found an airport Guy Fieri’s in Mexico and it’s like being in a cartoon come to life. If we ea… https://t.co/x7F6T6WWAw"	FALSE	14	NA	2017-11-14 00:12:53	TRUE	NA	"930226996566573057"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"144"	"Airport departure board maximum setlocal recursion reached. https://t.co/tm5lWYK0ZD"	FALSE	9	NA	2017-11-13 23:18:07	FALSE	NA	"930213215396491264"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	2	FALSE	FALSE	NA	NA
"145"	"Check it out! Linking portable sequencing, digital epidemiology, &amp; One Health to better respond to emerging infecti… https://t.co/LYa88namcT"	FALSE	86	NA	2017-11-13 14:37:42	TRUE	NA	"930082247247585280"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	67	FALSE	FALSE	NA	NA
"146"	"@dmaccannell Ahhhhh! I had all these when I was a kid and the Louis Pasteur one is partially responsible for my ultimate career choice."	FALSE	2	"dmaccannell"	2017-11-12 12:59:51	FALSE	"929540190724608000"	"929695236351291392"	"2429799942"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"147"	"@arambaut @BioMickWatson I can’t hit the ❤️ button enough on this"	FALSE	2	"arambaut"	2017-11-11 16:43:14	FALSE	"929388387219406849"	"929389063618072576"	"331202983"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"148"	"@K_G_Andersen @bjesseshapiro I don’t remember a lot of lab meetings, but the one where @fionabrinkman imparted this… https://t.co/xv7jKtnXde"	FALSE	1	"K_G_Andersen"	2017-11-11 02:57:14	TRUE	"929174395246985216"	"929181193698004992"	"2887865951"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"149"	"My friend's brother, a journalist for Canadian Press and a dad to twins, is fighting myeloma and is raising funds: https://t.co/4q0xHWPm3t"	FALSE	0	NA	2017-11-09 13:16:42	FALSE	NA	"928612312864391168"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"150"	"@jambina I got “I was born to be a good friend and I am a great person and I am so excited for you and I am so exci… https://t.co/JROzxK1X7N"	FALSE	2	"jambina"	2017-11-04 04:33:33	TRUE	"926666297672310784"	"926668715780841472"	"11383102"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"151"	"@michaelhoffman @ubclifesciences Doh! I'll be on vacation, on a beach!"	FALSE	1	"michaelhoffman"	2017-11-03 16:04:14	FALSE	"926472597759496194"	"926480145765904384"	"14897792"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"152"	"@dalelane Nobody wants to fork the candy corn repo though! #worstcandyever"	FALSE	1	"dalelane"	2017-10-31 20:46:02	FALSE	"925458503459885056"	"925463900010692609"	"657163"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"153"	"While \"doctor poop\" would be the obvious choice for me, working at @CDCofBC, I'm going with \"Poot of the cow\". Now… https://t.co/KeAM3gHSYT"	FALSE	9	NA	2017-10-31 14:18:27	TRUE	NA	"925366360930009089"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"154"	"@CJStewart7 @KRBurgio One day I will get a lab cat. ONE DAY! And that day will be a great day! And on it, no work will be done."	FALSE	2	"CJStewart7"	2017-10-31 01:15:45	FALSE	"925163366540333059"	"925169386586980352"	"285828868"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"155"	"Our paper on genotyping ALL THE TB in BC over a decade is out! Awesome work by @JenLGuthrie - stay tuned for WGS! https://t.co/MclWLlTKOX"	FALSE	56	NA	2017-10-30 14:38:56	FALSE	NA	"925009127524282368"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	25	FALSE	FALSE	NA	NA
"156"	"@pathogenomenick @DrT1973 @nanopore I see you’re familiar with this particular gambit too."	FALSE	5	"pathogenomenick"	2017-10-29 14:27:22	FALSE	"924565307976568832"	"924643829231206400"	"85906238"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"157"	"We just had the best zombie outbreak ever! What an amazing night :) https://t.co/gUUMzCovyF"	FALSE	3	NA	2017-10-28 06:14:27	FALSE	NA	"924157393994317824"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	1	FALSE	FALSE	NA	NA
"158"	"Awesomely moody shot of @DrT1973 getting our @nanopore going for the #SWAfterDark zombie outbreak night!!! https://t.co/EHui5m9tuO"	FALSE	14	NA	2017-10-28 01:02:28	FALSE	NA	"924078881597931520"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	4	FALSE	FALSE	NA	NA
"159"	"@legitstefan I’ll be there at 8:45/50 with rat decorations - got a quick 8:30 meeting with Susan Cox. But I’m here on campus close to IRC :)"	FALSE	1	"legitstefan"	2017-10-27 15:28:54	FALSE	NA	"923934538169958401"	"121860483"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"160"	"Awesome PhD Candidate @JenLGuthrie speaking to @CDCofBC about the next paper in our queue - universal vs on request… https://t.co/2XQvJKskca"	FALSE	9	NA	2017-10-26 18:49:01	TRUE	NA	"923622513271128064"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	2	FALSE	FALSE	NA	NA
"161"	"@BCSpurs @NEJM Ha! Well played :)"	FALSE	1	"BCSpurs"	2017-10-26 02:10:02	FALSE	"923360650998431745"	"923371107544997888"	"493290669"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"162"	"Another great @NEJM Images article - how to get very strong magnets out of a kid's nose: https://t.co/14isClU3NC"	FALSE	13	NA	2017-10-25 22:05:33	FALSE	NA	"923309582662885377"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	1	FALSE	FALSE	NA	NA
"163"	"@K_G_Andersen @AdamJKucharski @edwardcholmes Prediction is a noble goal but I’ll eat my sock if we ever manage to p… https://t.co/h9Ayq0n5AR"	FALSE	7	"K_G_Andersen"	2017-10-25 19:39:15	TRUE	"923269408092540928"	"923272767419514881"	"2887865951"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"164"	"@K_G_Andersen @AdamJKucharski @edwardcholmes Loved reading the paper and the accompanying article - I’ll be quoting… https://t.co/4rpnrq8EcL"	FALSE	0	"K_G_Andersen"	2017-10-25 19:38:11	TRUE	"923269408092540928"	"923272498149330944"	"2887865951"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"165"	"Pandemic Prediction? Phooey! With commentary from @K_G_Andersen and myself, advocates for better surveillance. https://t.co/pXjmXD4oKO"	FALSE	8	NA	2017-10-25 17:36:55	FALSE	NA	"923241977260400640"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	5	FALSE	FALSE	NA	NA
"166"	"@kevinfolta @thePeerJ I have done that once before. I think it must have something to do with weird planetary align… https://t.co/hBk8jGo6yF"	FALSE	0	"kevinfolta"	2017-10-25 14:38:45	TRUE	"923196566252515330"	"923197139978616832"	"129193125"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"167"	"@ziyatong @thePeerJ I love journals that are *friendly* - what a refreshing change :)"	FALSE	1	"ziyatong"	2017-10-25 14:38:07	FALSE	"923196450896564224"	"923196982138515457"	"948104532"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"168"	"Quite enjoyed my 1st @thePeerJ reviewing experience &amp; the $200APC discount they offer - I actually completed a review AHEAD OF THE DEADLINE!"	FALSE	14	NA	2017-10-25 14:35:19	FALSE	NA	"923196276941905920"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"169"	"This is your chance to get into this sold-out event! https://t.co/DWjODDDecR"	FALSE	1	NA	2017-10-25 00:19:40	FALSE	NA	"922980945203937280"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"170"	"Super-excited to be here at #Canada2067 this morning talking about awesome public health zombie stuff :) https://t.co/JbWMxrWA5r"	FALSE	13	NA	2017-10-24 16:04:04	FALSE	NA	"922856224307142656"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	4	FALSE	FALSE	NA	NA
"171"	"Very cool #scicomm job working with a very cool organisation! https://t.co/Pi9eTslZug"	FALSE	12	NA	2017-10-24 00:08:54	FALSE	NA	"922615851357847552"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	6	FALSE	FALSE	NA	NA
"172"	"I have won a thing! Thank you @alumniubc and @ubcscience :) https://t.co/eCkRMEGBnd"	FALSE	96	NA	2017-09-29 17:21:35	FALSE	NA	"913816034930552832"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	6	FALSE	FALSE	NA	NA
"173"	"@arambaut Steal us a postit note cube!"	FALSE	0	"arambaut"	2017-09-29 16:56:14	FALSE	"913777854013480960"	"913809656308477952"	"331202983"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"174"	"My puppy is gaining Instagram followers faster than he is gaining weight. https://t.co/Qd1t546ssY https://t.co/IWin8SbWZE"	FALSE	26	NA	2017-09-29 16:41:07	FALSE	NA	"913805852078899202"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"175"	"I have never been in as small a room with as many big brains as this afternoon! But like good TB people, we kept th… https://t.co/XIkUceAeF4"	FALSE	12	NA	2017-09-28 21:12:06	TRUE	NA	"913511660286910464"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"176"	"@pathogenomenick My Clove Club basket of woods and fried chicken morsel sees your Geneva McDonald's chicken McNugge… https://t.co/zMovtwpoLr"	FALSE	1	"pathogenomenick"	2017-09-26 17:50:00	TRUE	"912346498611974152"	"912736021535739904"	"85906238"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"177"	"Noooo! The CBC HQ Terrifying Mail Robots are being retired. I have been slowly, creepily stalked down the hall by R… https://t.co/WUHcZyLZXm"	FALSE	8	NA	2017-09-26 13:27:00	TRUE	NA	"912669837134098433"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"178"	"Got my inbox to &lt;50. Let's see how quickly that decays into unanswered email chaos as I'm out of the office for the next few days..."	FALSE	14	NA	2017-09-26 00:25:19	FALSE	NA	"912473122476982272"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
"179"	"@K_G_Andersen @igoodfel @arambaut @pathogenomenick  But what happens when he eats a sandwich? https://t.co/pZcgU4l8sH"	FALSE	3	"K_G_Andersen"	2017-09-25 15:19:12	FALSE	NA	"912335685142622209"	"2887865951"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jennifergardy"	0	FALSE	FALSE	NA	NA
